pincode,latitude,longitude
110001,28.6225833,77.2127222
110001,28.6327,77.2233
110001,28.6212222,77.2380278
110001,28.6331389,77.2179444
110001,28.6237778,77.2108611
110001,28.6348889,77.2145556
110001,28.6158611,77.2113889
110001,28.6178889,77.2019167
110001,28.6164444,77.2154167
110001,28.6174167,77.2129167
110001,28.61675,77.2934444
110001,28.6174166,77.2129166
110001,28.61,77.29
110001,28.6198611,77.2078333
110001,28.6330556,77.2077222
110001,28.626806,77.20663
110001,28.2348611,77.2348611
110001,28.6286944,77.2338611
110001,28.6433611,77.2009167
110001,28.6105833,77.1986944
110001,28.6159444,77.213
110001,28.631,77.2214722
110001,28.6165,77.2009722
110002,28.6317778,77.24025
110002,28.6471667,77.2399444
110002,28.6338611,77.2462222
110002,28.6274167,77.2435833
110002,28.6339722,77.2175556
110002,28.6284722,77.2445555
110002,28.6352,77.2469
110002,28.6284722,77.2445556
110002,28.6445,77.2231389
110002,28.6411,77.2272
110003,28.5896111,77.2191944
110003,28.6058889,77.2289722
110003,28.59,77.22
110003,28.6092222,77.2359444
110003,28.6317778,77.24025
110003,28.58725,77.2300833
110003,28.5859167,77.2095556
110003,28.5868333,77.2309444
110003,28.5889167,77.2442778
110003,28.576544,77.224654
110004,28.6210833,77.1961389
110005,28.6500278,77.1938333
110005,28.65875,77.1773333
110005,28.6500278,77.1938333
110005,22,77
110005,28.6535556,77.1918333
110005,28.6488333,77.1821111
110005,28.6614722,77.1780556
110005,28.6556667,77.199
110006,28.635313,77.224955
110006,28.6579722,77.2144444
110006,28.6594167,77.2130556
110006,28.6502222,77.2322778
110006,28.6511389,77.2241667
110006,28.6557222,77.2335833
110006,28.6564722,77.2247222
110006,28.6498056,77.2263333
110007,28.667454,77.191701
110007,28.67993,77.194021
110007,28.678498,77.207323
110007,28.629917,77.239895
110007,28.6872778,77.1936111
110007,28.6689444,77.2061111
110007,28.6765833,77.2088333
110007,28.68975,77.2152778
110007,28.6736944,77.1918333
110007,28.680865,77.201
110007,28.6766111,77.2088889
110008,28.64525,77.1656667
110008,28.6527778,77.1558889
110008,28.6225833,77.2127222
110008,28.6472222,77.16975
110008,28.6453611,77.1729722
110009,28.7108611,77.2158333
110009,28.6955833,77.1901111
110009,28.7062778,77.1897222
110009,28.7075278,77.1880556
110009,28.698444,77.202111
110009,28.6984444,77.2021111
110009,28.71525,77.2044444
110009,28.698444,77.202111
110010,28.57,77.13
110010,28.5845,77.1308056
110010,28.5760278,77.1457778
110010,77.13,28.48
110010,28.58325,77.1473611
110010,28.5957222,77.1364444
110010,28.5750833,77.0971667
110010,28.5956944,77.1363889
110010,28.5778333,77.1221667
110010,28.5988889,77.1085833
110010,28.6147778,77.1785833
110010,77.15,25.59
110010,28.6014167,77.1620278
110011,28.6111111,77.21275
110011,28.6108611,77.2148611
110012,28.6320278,77.1484167
110012,28.6401944,77.1659722
110012,28.6368611,77.1696111
110013,28.5912222,77.2423333
110013,28.58775,77.2505833
110014,28.58,77.26
110014,28.57,77.26
110014,28.5829444,77.2520278
110014,28.5838611,77.2431944
110015,28.6498611,77.1306667
110015,28.6591944,77.1315
110015,28.6645556,77.0786389
110015,28.6485278,77.1365
110015,28.6659722,77.1647778
110015,28.6541389,77.1356389
110015,28.662345,77.141081
110016,28.5373056,77.1907222
110016,28.5558611,77.2021389
110016,28.5489444,77.2073056
110016,28.5428611,77.1960278
110016,28.5380278,77.1935833
110016,28.5512222,77.2081667
110017,28.528842,77.222557
110017,28.537654,77.214682
110017,28.5346389,77.2016944
110017,28.544134,77.228442
110017,28.5245556,77.2204444
110017,28.522984,77.21452
110017,28.54,77.2000833
110017,28.522982,77.214514
110018,24.867183,67.273615
110018,28.6463611,77.0990556
110018,28.6569167,77.10325
110018,28.6498611,77.1306667
110018,28.6396389,77.0761111
110018,28.6576111,77.0999444
110018,28.6471389,77.0853056
110018,28.6346389,77.0860833
110018,28.636587,77.094466
110018,28.6396667,77.0963333
110018,28.6333056,77.0996944
110018,28.6573333,77.1083611
110019,28.5431667,77.2576667
110019,28.5256389,77.2541667
110019,28.5403056,77.2486667
110019,28.5498056,77.3210556
110020,28.52,77.29
110020,28.543282,77.257845
110020,77.275149,28.551707
110020,28.5577222,77.2648333
110020,28.5521111,77.2686667
110021,28.5829722,77.1615
110021,28.6139722,77.1256111
110021,28.5807778,77.1727222
110021,28.5787222,77.1648889
110021,28.5943889,77.1862778
110021,28.6040833,77.18725
110022,28.5701944,77.1713056
110022,28.5706389,77.1755
110022,28.56,77.16
110022,28.555,77.1810278
110022,28.5643889,77.1678333
110022,28.5615556,77.1792222
110022,28.5551111,77.1717778
110022,28.5722222,77.1732778
110023,28.5758333,77.1993611
110023,77.19,28.58
110023,28.5784167,77.20925
110023,28.5719444,77.2176944
110023,28.5712778,77.2051667
110024,28.5631667,77.24875
110024,28.58,77.23
110024,28.5740556,77.242309
110024,28.5381667,77.2150278
110025,28.5671667,77.2787778
110025,28.5618611,77.26825
110025,28.5425556,77.2931667
110025,28.5613611,77.2795833
110025,28.5561944,77.2783056
110026,28.6198611,77.0975833
110026,28.6713889,77.1538333
110026,28.6678611,77.1434444
110026,28.673232,77.131978
110027,28.640446,77.104918
110027,28.6426944,77.1232222
110027,28.6427222,77.12325
110027,28.6455278,77.1274722
110027,28.6467222,77.1124722
110027,28.6371111,77.1098889
110028,28.6305,77.1349167
110028,28.632141,77.138852
110029,28.6330278,77.1366389
110029,28.5649167,77.2068056
110029,28.5685556,77.1956944
110030,28.5176111,77.1793611
110030,28.52,77.18
110030,28.5176111,77.1793611
110030,28.5176111,77.1793611
110030,28.5303611,77.1889722
110030,28.5176111,77.1793611
110030,28.5174444,77.2055278
110031,28.6921111,77.3042222
110031,28.65925,77.2742222
110031,28.6628333,77.2676944
110031,28.6646111,77.2593611
110031,28.6606111,77.2664167
110031,28.653,77.2741667
110031,28.69225,77.2742222
110032,28.6754167,77.2903611
110032,28.6668333,77.2946389
110032,28.6739166,77.3198333
110032,28.6699167,77.2888333
110032,28.6546944,77.2973611
110032,28.6806111,77.2859444
110032,28.6726389,77.2895
110032,28.6829444,77.2943611
110032,28.6546944,77.2973611
110032,28.6715278,77.2831111
110032,28.6774167,77.2990833
110032,28.6739166,77.3198333
110032,28.6921667,77.3042222
110033,28.72775,77.1636111
110033,28.72775,77.1636111
110033,28.7305,77.1754722
110033,28.7126944,77.1733333
110033,28.7271389,77.1749722
110033,28.7164722,77.175
110034,28.68875,77.1321111
110034,28.7061667,77.1483333
110034,28.7046667,77.1447222
110034,28.6972778,77.1269444
110034,28.6972778,77.1269444
110034,28.6899722,77.1466667
110034,28.6819167,77.1366667
110035,28.6921111,77.1578611
110035,28.6921111,77.1578611
110035,28.6754167,77.1655556
110035,28.691258,77.156291
110035,28.6738333,77.1445833
110035,28.6694167,77.1763889
110035,28.67,77.18
110036,28.7978055,77.13
110036,28.7978055,77.13
110036,28.7978055,77.13
110036,28.7978055,77.13
110036,28.7978055,77.13
110036,28.7978055,77.13
110036,28.7996944,77.0380555
110036,28.7978055,77.13
110036,28.7978056,77.13
110037,28.54,77.12
110037,28.5302777,77.1155277
110037,28.5556389,77.0845556
110037,28.5745556,77.0975556
110037,28.5302778,77.1155278
110038,28.52,77.09
110038,28.5193889,77.1498056
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380555
110039,28.7996944,77.0380556
110040,28.8508055,77.0880555
110040,28.8508055,77.0880555
110040,28.8508055,77.0880555
110040,28.8508055,77.0880555
110040,28.8508055,77.0880555
110040,28.8508055,77.0880555
110040,28.8508056,77.0880556
110040,28.84,77.08
110041,28.682314,77.034937
110041,28.666501,77.016371
110041,28.673136,76.998405
110041,28.682314,77.034937
110041,28.651181,77.059325
110041,28.682346,76.967187
110041,28.682407,77.064631
110041,28.656128,77.040683
110041,28.666378,76.979654
110041,28.666829,77.049004
110041,28.6829722,77.0718056
110041,28.6795833,77.0660556
110042,28.72775,77.1636111
110042,28.7441111,77.145
110042,28.744111,77.145
110042,28.7463611,77.1185278
110042,28.74469,77.145037
110042,28.7414,77.0947
110042,28.7441111,77.145
110043,28.520905,76.964011
110043,24.871535,86.207106
110043,31.774749,75.998545
110043,28.564762,76.951343
110043,28.597122,76.93787
110043,30.04442,31.235712
110043,28.641361,76.984018
110043,28.592536,76.993827
110043,28.605614,76.944141
110043,28.564726,76.981441
110043,28.646628,77.025715
110043,28.58032,76.978203
110043,28.639783,77.008001
110043,28.441,77.9512222
110043,28.612297,76.968627
110043,28.602626,77.089702
110043,28.609974,76.957645
110043,28.622224,77.011825
110044,28.5,77.3
110044,28.53,77.21
110044,28.53,77.21
110044,28.51,77.26
110044,28.53,77.21
110044,28.51,77.33
110044,28.5049167,77.2891111
110044,28.5381667,77.2150278
110044,77.307889,28.503718
110044,77.319318,28.501147
110045,28.609675,77.089542
110045,28.597176,77.090783
110045,17.413655,78.483833
110045,28.5911667,77.0905556
110045,28.596462,77.08081
110046,28.6110556,77.1088056
110046,28.6110556,77.1029167
110047,28.4797777,77.1179444
110047,28.44,77.14
110047,28.46,77.15
110047,28.4797778,77.1179444
110048,28.5471667,77.2438056
110048,28.5376667,77.2381389
110048,28.5404722,77.2346667
110049,28.55,77.21
110049,28.561709,77.211224
110049,28.566209,77.217965
110049,28.5571944,77.2226667
110049,28.5578611,77.2131944
110049,28.5640278,77.2324167
110051,28.6457222,77.2998056
110051,28.6453611,77.2871111
110051,28.69225,77.3042222
110051,28.65925,77.2742222
110052,28.6933611,77.1713889
110052,28.6726389,77.1811111
110052,28.670081,77.18125
110052,28.6930833,77.1823056
110052,28.67975,77.1721389
110053,28.38,77.12
110053,28.69225,77.3042222
110053,28.69225,77.2705556
110053,28.6737778,77.2763889
110053,28.7006667,77.2776389
110053,28.6871944,77.2633056
110053,28.6870833,77.2591111
110053,28.7020833,77.26425
110053,28.6739166,77.2943611
110054,28.7060278,77.2217778
110054,28.697557,77.225067
110054,28.6624167,77.2348333
110054,28.667094,77.216534
110054,28.7032778,77.2228611
110055,28.6401667,77.2129167
110055,28.6461111,77.2094167
110055,28.6123,77.17
110055,28.6448889,77.2020556
110055,28.6460833,77.2025278
110056,28.6827222,77.1111111
110057,28.568,77.1594167
110057,28.5578889,77.15575
110058,28.6115,77.0970833
110058,28.6498611,77.1306667
110058,28.6221111,77.0790556
110058,28.636095,77.096574
110058,28.6241111,77.0793611
110059,28.609409,77.054325
110059,28.637713,77.049026
110059,28.616933,77.071833
110059,28.635437,77.043958
110059,28.6215,77.0415278
110059,28.613029,77.059756
110059,28.6270833,77.8844167
110060,28.6367222,77.1831111
110061,28.54,77.05
110061,28.5331111,77.5193889
110062,77.23,28.51
110062,28.5276111,77.2328056
110062,28.5201111,77.23975
110062,28.5155278,77.2374722
110062,28.5227222,77.2404444
110062,28.5125556,77.2510556
110063,28.668712,77.102909
110063,28.6667222,77.1190556
110063,28.6735833,77.1226111
110063,28.66325,77.1088056
110063,28.6705278,77.1022222
110064,28.6317778,77.1259167
110064,28.614756,71.11292
110064,28.6287778,77.1226111
110064,28.6234444,77.1076111
110064,28.62486,77.110868
110065,28.5593611,77.2568056
110065,28.569126,77.253601
110065,28.554003,77.24903
110065,28.5579444,77.2459722
110065,28.5646944,77.2555833
110066,28.5653056,77.17975
110066,28.5598056,77.1765278
110067,28.55075,77.1792778
110067,28.5393611,77.1635
110067,28.5550833,77.1762222
110068,28.5012222,77.2003055
110068,28.5012222,77.2003056
110069,28.6225833,77.2127222
110070,28.52,77.15
110070,28.5139722,77.1655
110070,28.5285,77.1578889
110071,28.529595,76.986468
110071,28.546186,76.990187
110071,28.6330278,77.1366389
110071,28.574806,77.627685
110072,28.652588,76.956454
110072,28.6359167,77.9605833
110073,28.609773,76.893434
110073,28.531999,76.923973
110073,24.095817,90.412518
110073,22.321388,88.248552
110073,28.5838,76.936906
110073,25.030661,86.192975
110073,25.890679,83.367586
110073,32.643914,74.046903
110073,25.26516,80.69649
110073,28.554485,76.865029
110073,28.5709444,76.9076944
110074,28.50842,77.20918
110074,NA,NA
110074,28.5073055,77.1845555
110074,28.5073055,77.1845555
110074,28.5073055,77.1845555
110074,28.5073055,77.1845555
110074,28.45,77.18
110074,28.5073055,77.1845555
110074,28.5073055,77.1845555
110074,28.5073056,77.1845556
110075,28.578231,77.04961
110075,28.580691,77.059203
110075,28.6068611,77.0415278
110076,28.53,77.3
110076,28.52,77.31
110076,28.5348333,77.2911667
110077,28.564173,77.041334
110077,28.571529,77.072995
110077,28.542804,77.049144
110077,28.587944,77.072276
110077,28.5748056,77.0787222
110078,28.598435,77.022021
110078,28.6102222,77.0376667
110078,28.6330278,77.1366389
110080,28.5,77.23
110080,28.5100278,77.2542778
110080,77.225752,28.515085
110080,28.5,77.24
110080,28.5105278,77.2424167
110080,28.5037778,77.2499444
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.734916,77.005555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349166,77.0055555
110081,28.7349167,77.0055556
110082,77.119,28.7721666
110082,28.7721666,77.119
110082,28.7721666,77.119
110082,28.7721667,77.119
110083,28.6938611,77.0936111
110083,28.7147778,77.0878333
110083,28.6936667,77.09
110083,28.6904722,77.0822778
110084,28.7572222,77.1977777
110084,28.7572222,77.1977777
110084,28.7572222,77.1977777
110084,28.7572222,77.1977778
110084,28.722239,77.221819
110084,77.17729,28.7691574
110084,28.7572222,77.1977777
110085,28.6933611,77.1713889
110085,28.707962,77.117033
110085,28.7168889,77.1380556
110085,28.728826,77.106806
110085,28.70775,77.132
110085,28.71575,77.11
110085,28.6933611,77.1713889
110085,28.73545,77.117477
110086,28.7016111,77.0797222
110086,28.7016111,77.0797222
110086,28.7016111,77.0797222
110086,28.7016111,77.0797222
110086,28.7014167,77.0796944
110086,28.69795,77.064361
110086,28.7016111,77.0797222
110086,28.6963611,77.0764167
110086,28.6900278,77.0685833
110087,28.679745,77.092689
110087,28.6800278,77.07875
110087,28.6663889,77.0881667
110088,28.6933611,77.1713889
110088,28.7246667,77.1469444
110088,28.6933611,77.1713889
110089,28.7348056,77.1325
110089,28.7348055,77.1325
110090,28.69225,77.3042222
110090,28.7396,77.25291
110090,28.69225,77.3042222
110090,28.6739166,77.3198333
110090,28.6739166,77.3198333
110090,28.7262778,77.2476944
110090,28.7259444,77.2726389
110091,28.69225,77.3042222
110091,28.6053889,77.3073333
110091,28.6198333,77.3121111
110091,28.607,77.2945833
110091,28.6143611,77.2900278
110091,28.6146944,77.3178056
110091,28.6138889,77.2935556
110092,28.6336389,77.3111944
110092,28.6921111,77.3042222
110092,28.69225,77.3042222
110092,28.6617778,77.3059722
110092,28.6522222,77.3064444
110092,28.627,77.2063333
110092,28.627,77.2850278
110092,28.635,77.2895556
110092,28.6921111,77.3042222
110093,28.702185,77.30501
110093,28.6921111,77.3042222
110093,28.6739166,77.2943611
110093,28.6739166,77.3198333
110093,28.7021944,77.3236389
110093,28.69525,77.2953333
110094,28.69225,77.3042222
110094,28.69225,77.3042222
110094,28.7039444,77.2833056
110095,28.68254,77.31315
110095,28.6739167,77.3198333
110095,28.6891667,77.3285
110095,28.6805556,77.3303333
110095,28.6759722,77.3267778
110095,28.6721111,77.3069722
110095,28.6794722,77.3086944
110095,28.6888056,77.3076944
110096,28.61777,77.32961
110096,28.6221944,77.3167222
110096,28.6086389,77.3364167
110097,28.5249456,77.0710038
110099,28.720596,77.080909
110110,28.7158,77.11
121001,28.2490556,77.7498333
121001,28.3875833,77.2998889
121001,28.402,77.2921944
121001,28.3917778,77.3021389
121001,28.2004722,77.2058333
121001,28.5461389,77.2814722
121001,28.1281944,77.8165
121001,28.3534167,77.6948611
121002,28.405301,77.374447
121002,28.4043,77.374073
121002,28.7080833,77.2719167
121002,28.3917778,77.3021389
121002,28.41825,77.3256389
121002,28.4080702,77.3223825
121003,77.264444,28.4625
121003,28.359866,77.359719
121003,28.463698,77.333878
121003,28.3917778,77.3021389
121003,28.4513611,77.3079444
121004,28.252452,77.277837
121004,31.057677,75.906401
121004,28.362286,77.18801
121004,28.257487,77.371203
121004,28.3547,77.381249
121004,25.771089,73.323448
121004,28.26879,77.399905
121004,28.604101,77.097616
121004,25.03969,86.903551
121004,24.95972,75.593164
121004,28.26879,77.390905
121004,26.261723,86.290123
121004,28.275545,77.287924
121004,30.083102,78.449617
121004,28.064485,77.168647
121004,27.472399,77.324971
121004,28.352288,77.18801
121004,28.34446,77.286223
121004,28.313574,77.372755
121004,28.3509444,77.3455556
121004,28.3433611,77.3214722
121004,28.34975,77.3607778
121004,28.3381667,77.3229167
121005,28.3917778,77.3021389
121005,28.3696111,77.2866389
121006,28.3574444,77.3336389
121006,28.3720518,77.3321204
121006,28.36625,77.3154722
121006,28.3917778,77.3021389
121007,28.3832778,77.3258889
121007,28.3832778,77.3258889
121007,28.395403,77.315292
121008,28.3917778,77.3021389
121009,28.4881111,77.2945833
121010,28.5821389,77.9790278
121010,28.4391,77.3009
121012,28.3917778,77.3021389
121013,28.3917778,77.3021389
121014,28.4726,77.4848
121015,28.3453,77.2965
121101,28.514051,77.337891
121101,30.830993,76.574831
121101,28.797226,77.133136
121101,28.37031,77.471631
121101,28.379904,77.435774
121101,24.045284,89.794289
121101,23.2551315,90.851785
121101,23.542392,89.630892
121101,28.3503889,77.3998889
121102,NA,NA
121102,23.829523,75.300401
121102,28.20862,77.306939
121102,24.95972,75.593164
121102,41.799451,87.588696
121102,34.446237,73.501984
121102,28.204192,77.20585
121102,23.18501,88.031198
121102,31.434459,77.3320262
121102,21.246806,75.851243
121102,30.782581,76.965746
121102,22.503803,72.86041
121102,28.194443,77.277121
121102,21.256805,75.861423
121102,23.800309,75.358705
121102,28.106763,77.370126
121102,28.245286,77.292772
121102,23.18401,88.031095
121102,28.245287,77.292774
121102,28.1087,77.256172
121102,28.155604,77.40421
121102,28.192851,77.249137
121102,28.9949444,77.3315556
121102,28.1416667,77.3276667
121102,28.13675,77.3351389
121103,27.982955,77.188775
121103,28.064485,77.168647
121103,28.0033836,77.278585
121103,28.07181,77.209339
121103,46.933228,8.761888
121103,28.0511,77.270687
121103,28.098234,77.178778
121103,28.134588,77.180149
121103,27.996761,77.19935
121103,34.493141,71.717761
121103,32.808672,96.79681
121103,28.0405833,77.0405833
121105,28.1487362,77.3320262
121105,28.035948,77.3465
121105,27.637362,75.403603
121105,28.063948,77.3468
121105,27.985435,77.338186
121105,27.943183,77.281786
121105,27.955972,77.26925
121105,28.03681,77.375197
121105,27.384294,30.747771
121105,28.3917778,77.3021389
121106,27.917877,77.323827
121106,27.945601,77.31234
121106,28.267706,77.0917
121106,32.878716,73.727191
121106,27.920848,77.2477
121106,28.1487362,77.3320262
121106,27.964565,77.376944
121106,27.902843,77.270687
121106,27.933371,77.351106
121106,27.8942222,77.3709444
121107,27.896309,77.448684
121107,28.36031,77.471631
121107,27.918047,77.450118
121107,28.034715,77.489556
121107,23.70691,73.022817
121107,28.0012564,77.45227
121107,27.9690278,77.4929167
122001,28.462,77.0316389
122001,28.4782581,77.0608139
122001,28.4596111,77.0672778
122001,28.455677,77.0245666
122001,28.4685833,77.0217778
122001,28.4486944,77.0293056
122001,28.4662551,77.0173111
122001,28.4489583,77.019225
122001,28.4662551,77.0173111
122001,28.4610833,77.0214722
122001,28.4571667,77.0139722
122002,28.466093,77.1058349
122003,28.4465007,77.073616
122003,28.4465007,77.073616
122003,28.4465007,77.073616
122003,28.4465007,77.073616
122003,28.462,77.0316389
122004,28.413887,76.9931945
122004,28.413887,76.9931945
122004,28.413887,76.9931945
122004,28.413887,76.9931945
122004,28.413887,76.9931945
122004,28.4134444,76.9918056
122005,28.5056111,77.0710556
122006,28.4855613,77.009056
122006,28.4855613,77.009056
122006,28.4855613,77.009056
122006,28.4227222,77.1031389
122007,28.462,77.0316389
122008,28.462,77.0316389
122009,28.3408889,76.7561944
122010,28.466093,77.1058349
122011,28.462,77.0316389
122012,28.413887,76.9931945
122015,28.4973611,77.0630556
122016,28.4965833,77.0852778
122017,28.5072345,77.0315475
122017,28.462,77.0316389
122018,28.462,77.0316389
122018,NA,NA
122051,28.344247,76.943839
122051,28.342,76.9365278
122052,28.342,76.9364722
122098,28.3913822,77.0511932
122101,28.3913822,77.0511932
122101,28.3913822,77.0511932
122101,28.3913822,77.0511932
122101,28.3913822,77.0511932
122101,28.3928333,77.0549167
122102,28.352169,77.06471
122102,28.352169,77.06471
122102,28.352169,77.06471
122102,28.352169,77.06471
122102,28.352169,77.06471
122102,28.352169,77.06471
122102,28.3168333,77.0620833
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.248459,77.065802
122103,28.40025,77.0675278
122104,27.787343,76.946463
122104,27.787343,76.946463
122104,27.787343,76.946463
122104,27.787343,76.946463
122104,27.787343,76.946463
122104,27.7781944,76.9451944
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.21313,76.954679
122105,28.3308889,76.7835833
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.095943,77.001664
122107,28.1020556,76.0044722
122108,27.9204,76.984468
122108,27.9204,76.984468
122108,27.9204,76.984468
122108,27.9204,76.984468
122108,27.9204,76.984468
122108,27.9204,76.984468
122108,27.9204,76.984468
122413,29.387631,77.446429
122413,29.387631,77.446429
122413,29.387631,77.446429
122413,29.387631,77.446429
122413,29.387631,77.446429
122413,29.387631,77.446429
122413,29.387631,77.446429
122414,28.271733,76.740867
122414,28.271733,76.740867
122414,28.271733,76.740867
122414,28.271733,76.740867
122414,28.271733,76.740867
122414,28.28825,76.6841389
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.292981,76.697254
122502,28.2743611,76.6789722
122503,28.325728,76.777811
122503,28.325728,76.777811
122503,28.325728,76.777811
122503,28.325728,76.777811
122503,28.325728,76.777811
122503,28.325728,76.777811
122503,28.3332778,76.7737778
122504,28.467015,77.081198
122504,28.467015,77.081198
122504,28.467015,77.081198
122504,28.467015,77.081198
122504,28.467015,77.081198
122504,28.467015,77.081198
122504,28.467015,77.081198
122504,28.3351667,76.7561111
122505,28.421592,76.914258
122505,28.421592,76.914258
122505,28.421592,76.914258
122505,28.421592,76.914258
122505,28.421592,76.914258
122505,28.4384722,76.9354444
122506,28.446796,76.825692
122506,28.446796,76.825692
122506,28.446796,76.825692
122506,28.446796,76.825692
122506,NA,NA
122506,28.4493056,76.8216111
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.824681,77.177104
122508,27.8635,77.2030833
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.044064,76.118082
123001,28.0501111,76.1168889
123001,28.4486111,77.0293056
123001,28.0441111,76.1052778
123001,28.0481667,76.1068889
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.100932,76.253154
123021,28.1001389,76.2607222
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.892541,76.110493
123023,27.8916389,76.1113056
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.378752,75.96466
123024,28.3783333,75.9656944
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.336368,76.306545
123027,28.3333889,76.3052778
123028,28.191762,76.130587
123028,28.191762,76.130587
123028,28.191762,76.130587
123028,28.191762,76.130587
123028,28.191762,76.130587
123028,27.8916389,76.1113056
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.2653333,76.1439444
123029,28.2653333,76.1439444
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.2653333,76.1439444
123029,28.2653333,76.1439444
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.25814,76.139164
123029,28.2653333,76.1439444
123031,28.271019,76.149389
123034,28.258604,76.227683
123034,28.258604,76.227683
123034,28.258604,76.227683
123034,28.258604,76.227683
123034,28.258604,76.227683
123034,28.258604,76.227683
123034,28.258604,76.227683
123034,28.3843056,76.1831389
123035,28.356184,76.623774
123035,28.356184,76.623774
123035,28.356184,76.623774
123035,28.356184,76.623774
123035,28.3561667,76.62175
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.201261,76.485949
123101,28.209,76.8841111
123102,28.145891,76.394749
123102,28.145891,76.394749
123102,28.145891,76.394749
123102,28.145891,76.394749
123102,28.145891,76.394749
123102,28.145891,76.394749
123102,28.145891,76.394749
123102,28.1501944,76.3992778
123103,28.196945,76.397606
123103,28.196945,76.397606
123103,28.196945,76.397606
123103,28.196945,76.397606
123103,28.196945,76.397606
123103,28.1728056,76.402
